Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Set,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
NCQ02,12.6,0.007455054,4,OUT035,16,0,1,3942.8676,train,0,1,0,0
NCJ05,18.7,0.046088273,3,OUT046,23,0,2,3506.7686,train,0,1,0,0
FDT40,5.985,0.096185556,2,OUT018,11,1,0,3560.6984,train,0,0,1,0
FDA48,12.1,0.11487406,4,OUT046,23,0,2,5099.3622,train,0,1,0,0
FDV37,13.0,0.083643716,4,OUT049,21,1,2,2570.6538,train,0,1,0,0
FDX07,19.2,0.022965292,3,OUT045,18,0,1,2563.33,train,0,1,0,0
DRG48,5.78,0.014584584,3,OUT045,18,0,1,2187.153,train,0,1,0,0
FDF44,7.17,0.059716729,2,OUT035,16,0,1,2348.9424,train,0,1,0,0
FDS24,20.85,0.062224479,1,OUT046,23,0,2,1682.4766,train,0,1,0,0
NCQ50,18.75,0.034360687,4,OUT049,21,1,2,4274.436,train,0,1,0,0
FDT25,7.5,0.050708743,2,OUT013,33,2,0,3185.1872,train,0,1,0,0
FDO03,10.395,0.036957777,4,OUT045,18,0,1,4580.704,train,0,1,0,0
FDJ55,12.8,0.023530953,4,OUT046,23,0,2,1800.3232,train,0,1,0,0
FDM36,11.65,0.058681957,3,OUT013,33,2,0,517.3266,train,0,1,0,0
FDM21,20.2,0.064728148,4,OUT017,13,0,1,5668.6212,train,0,1,0,0
FDK58,11.35,0.0,2,OUT035,16,0,1,2125.2336,train,0,1,0,0
FDD26,8.71,0.120773451,4,OUT010,22,0,0,555.2772,train,1,0,0,0
FDW57,8.31,0.115911972,3,OUT045,18,0,1,1948.1308,train,0,1,0,0
FDT32,19.0,0.10985775,4,OUT010,22,0,0,188.4214,train,1,0,0,0
FDT25,7.5,0.050853901,2,OUT045,18,0,1,367.5216,train,0,1,0,0
NCB19,6.525,0.090295708,1,OUT046,23,0,2,601.2174,train,0,1,0,0
FDD05,19.35,0.029084548,2,OUT019,35,0,2,361.5294,train,1,0,0,0
NCE54,20.7,0.026769592,1,OUT027,35,1,0,2332.2974,train,0,0,0,1
FDO39,6.985,0.137580452,3,OUT049,21,1,2,4042.7376,train,0,1,0,0
NCV06,11.3,0.066816565,4,OUT045,18,0,1,1356.2346,train,0,1,0,0
DRB13,6.115,0.01179078,4,OUT010,22,0,0,948.765,train,1,0,0,0
FDX51,9.5,0.036921781,4,OUT010,22,0,0,782.9808,train,1,0,0,0
FDC38,15.7,0.122742389,2,OUT045,18,0,1,1192.4478,train,0,1,0,0
FDD04,16.0,0.089971292,3,OUT046,23,0,2,1701.7848,train,0,1,0,0
FDC05,13.1,0.099186992,4,OUT018,11,1,0,3153.2288,train,0,0,1,0
DRJ59,11.65,0.0,1,OUT027,35,1,0,1042.6428,train,0,0,0,1
FDL22,16.85,0.036596012,1,OUT017,13,0,1,633.8416,train,0,1,0,0
DRH13,8.575,0.041821227,2,OUT019,35,0,2,213.056,train,1,0,0,0
FDV22,14.85,0.016635488,3,OUT010,22,0,0,312.926,train,1,0,0,0
FDP07,18.2,0.090084098,4,OUT045,18,0,1,3142.576,train,0,1,0,0
FDK27,11.0,0.008960445,2,OUT049,21,1,2,1696.4584,train,0,1,0,0
FDP31,21.1,0.162418495,1,OUT017,13,0,1,639.168,train,0,1,0,0
NCI54,15.2,0.056237906,2,OUT010,22,0,0,109.1912,train,1,0,0,0
DRK35,8.365,0.071498575,1,OUT027,35,1,0,796.9626,train,0,0,0,1
NCO07,9.06,0.009791467,4,OUT049,21,1,2,4687.232,train,0,1,0,0
FDN31,11.5,0.072820885,4,OUT013,33,2,0,3036.048,train,0,1,0,0
NCO02,11.15,0.073354286,1,OUT035,16,0,1,2372.9112,train,0,1,0,0
FDQ26,13.5,0.068010049,1,OUT045,18,0,1,770.3306,train,0,1,0,0
FDQ07,15.1,0.087406863,4,OUT046,23,0,2,663.1368,train,0,1,0,0
FDB49,8.3,0.030198228,2,OUT049,21,1,2,2167.8448,train,0,1,0,0
FDY44,14.15,0.024442501,4,OUT049,21,1,2,2749.754,train,0,1,0,0
NCI54,15.2,0.033436336,2,OUT027,35,1,0,3057.3536,train,0,0,0,1
FDV44,8.365,0.039844429,4,OUT046,23,0,2,1904.188,train,0,1,0,0
FDI48,11.85,0.055805027,1,OUT049,21,1,2,512.666,train,0,1,0,0
NCL05,19.6,0.047888606,1,OUT035,16,0,1,605.878,train,0,1,0,0
FDT32,19.0,0.065735977,4,OUT049,21,1,2,2826.321,train,0,1,0,0
FDM10,18.25,0.076089711,4,OUT049,21,1,2,3846.9924,train,0,1,0,0
FDS21,19.85,0.020908608,1,OUT049,21,1,2,557.2746,train,0,1,0,0
FDD11,12.85,0.030678825,4,OUT045,18,0,1,3542.056,train,0,1,0,0
FDL04,19.0,0.111381428,2,OUT027,35,1,0,2964.1416,train,0,0,0,1
FDO58,19.6,0.039738393,3,OUT018,11,1,0,2960.1468,train,0,0,1,0
FDQ08,15.7,0.01903743,1,OUT017,13,0,1,490.0288,train,0,1,0,0
FDT28,13.3,0.06356617,3,OUT046,23,0,2,3611.2992,train,0,1,0,0
FDT22,10.395,0.112553853,1,OUT018,11,1,0,1378.206,train,0,0,1,0
FDB58,10.5,0.013493914,3,OUT035,16,0,1,3119.9388,train,0,1,0,0
FDN45,19.35,0.118102769,4,OUT046,23,0,2,2013.3792,train,0,1,0,0
FDZ45,14.1,0.06682033,4,OUT013,33,2,0,4761.8016,train,0,1,0,0
FDJ38,8.6,0.040205535,4,OUT046,23,0,2,7590.12,train,0,1,0,0
NCT06,17.1,0.038816115,3,OUT045,18,0,1,1326.2736,train,0,1,0,0
FDU21,11.8,0.076348933,1,OUT027,35,1,0,713.0718,train,0,0,0,1
NCP30,20.5,0.032819637,1,OUT049,21,1,2,982.055,train,0,1,0,0
FDR27,15.1,0.096249842,2,OUT049,21,1,2,2119.9072,train,0,1,0,0
FDW39,6.69,0.0,3,OUT017,13,0,1,4234.488,train,0,1,0,0
DRZ24,7.535,0.0,2,OUT027,35,1,0,2396.88,train,0,0,0,1
FDK21,7.905,0.010003987,4,OUT013,33,2,0,5757.8384,train,0,1,0,0
FDJ04,18.0,0.124452048,2,OUT046,23,0,2,1303.6364,train,0,1,0,0
FDZ13,7.84,0.154363209,1,OUT017,13,0,1,599.22,train,0,1,0,0
FDS16,15.15,0.066551268,3,OUT017,13,0,1,3954.852,train,0,1,0,0
FDD56,15.2,0.173703549,3,OUT010,22,0,0,1050.6324,train,1,0,0,0
FDI57,19.85,0.054025644,4,OUT046,23,0,2,6503.5344,train,0,1,0,0
FDQ12,12.65,0.03523927,4,OUT027,35,1,0,5972.226,train,0,0,0,1
FDI56,7.325,0.093385381,1,OUT046,23,0,2,1641.8628,train,0,1,0,0
NCT42,5.88,0.024937792,3,OUT045,18,0,1,2087.9488,train,0,1,0,0
FDM25,10.695,0.060654268,3,OUT035,16,0,1,3339.6528,train,0,1,0,0
DRB25,12.3,0.06912336,2,OUT027,35,1,0,2787.0388,train,0,0,0,1
NCY30,20.25,0.025953257,3,OUT046,23,0,2,2535.3664,train,0,1,0,0
FDD44,8.05,0.07884393,4,OUT017,13,0,1,8760.5964,train,0,1,0,0
FDK45,11.65,0.033851785,2,OUT035,16,0,1,1018.674,train,0,1,0,0
FDN45,19.35,0.118342285,4,OUT045,18,0,1,1789.6704,train,0,1,0,0
FDQ09,7.235,0.058121214,2,OUT035,16,0,1,1382.2008,train,0,1,0,0
FDC17,12.15,0.015457803,4,OUT035,16,0,1,5259.82,train,0,1,0,0
FDD45,8.615,0.116152226,2,OUT013,33,2,0,1512.6976,train,0,1,0,0
FDD41,6.765,0.087260103,2,OUT046,23,0,2,2090.612,train,0,1,0,0
FDU46,10.3,0.0111263,1,OUT046,23,0,2,1211.756,train,0,1,0,0
FDO45,13.15,0.038167453,1,OUT017,13,0,1,1230.3984,train,0,1,0,0
FDG41,8.84,0.076547632,2,OUT035,16,0,1,1657.842,train,0,1,0,0
DRC13,8.26,0.0,2,OUT045,18,0,1,739.038,train,0,1,0,0
FDX50,20.1,0.074931201,2,OUT018,11,1,0,1105.228,train,0,0,1,0
FDK56,9.695,0.0,3,OUT035,16,0,1,2619.2572,train,0,1,0,0
NCL18,18.85,0.16758389,4,OUT046,23,0,2,2721.7904,train,0,1,0,0
FDN57,18.25,0.054318517,2,OUT049,21,1,2,6381.693,train,0,1,0,0
FDX03,15.85,0.060800116,1,OUT027,35,1,0,769.6648,train,0,0,0,1
NCU17,5.32,0.0,2,OUT013,33,2,0,1120.5414,train,0,1,0,0
FDL14,8.115,0.032152786,3,OUT035,16,0,1,1869.5664,train,0,1,0,0
NCU18,15.1,0.055840055,2,OUT046,23,0,2,1411.496,train,0,1,0,0
NCH43,8.42,0.070968081,4,OUT017,13,0,1,1941.4728,train,0,1,0,0
FDH41,9.0,0.081996013,4,OUT035,16,0,1,4301.068,train,0,1,0,0
FDS28,8.18,0.082737261,1,OUT018,11,1,0,343.5528,train,0,0,1,0
FDG02,7.855,0.011206632,4,OUT027,35,1,0,3998.7948,train,0,0,0,1
FDS40,15.35,0.014047825,1,OUT045,18,0,1,585.904,train,0,1,0,0
FDD10,20.6,0.045982389,3,OUT013,33,2,0,535.3032,train,0,1,0,0
DRQ35,9.3,0.042256257,2,OUT013,33,2,0,1609.9044,train,0,1,0,0
NCL05,19.6,0.0,1,OUT049,21,1,2,649.155,train,0,1,0,0
FDJ48,11.3,0.056424146,4,OUT035,16,0,1,2223.1062,train,0,1,0,0
FDV21,11.5,0.170254469,2,OUT027,35,1,0,2127.8968,train,0,0,0,1
FDJ26,15.3,0.084749164,4,OUT035,16,0,1,4060.7142,train,0,1,0,0
NCN05,8.235,0.014541462,3,OUT017,13,0,1,3844.995,train,0,1,0,0
FDK09,15.2,0.091763303,4,OUT046,23,0,2,1832.2816,train,0,1,0,0
FDM56,16.7,0.069851683,2,OUT027,35,1,0,1310.2944,train,0,0,0,1
DRF25,9.0,0.039004193,1,OUT045,18,0,1,659.142,train,0,1,0,0
FDG14,9.0,0.05060313,3,OUT045,18,0,1,4402.2696,train,0,1,0,0
FDZ31,15.35,0.113195815,4,OUT035,16,0,1,3643.2576,train,0,1,0,0
FDU21,11.8,0.134327613,1,OUT019,35,0,2,33.9558,train,1,0,0,0
FDC57,20.1,0.054584207,4,OUT035,16,0,1,4247.804,train,0,1,0,0
FDU46,10.3,0.018623146,1,OUT010,22,0,0,259.662,train,1,0,0,0
FDU22,12.35,0.093278912,2,OUT035,16,0,1,2607.2728,train,0,1,0,0
DRG23,8.88,0.086957199,3,OUT045,18,0,1,1372.2138,train,0,1,0,0
FDR23,15.85,0.13689554,3,OUT010,22,0,0,529.311,train,1,0,0,0
FDI14,14.1,0.090043082,2,OUT018,11,1,0,846.8976,train,0,0,1,0
NCN42,20.25,0.014251461,3,OUT045,18,0,1,2648.5524,train,0,1,0,0
NCM41,16.5,0.035711426,1,OUT049,21,1,2,1584.604,train,0,1,0,0
FDT55,13.6,0.043655155,3,OUT046,23,0,2,3629.2758,train,0,1,0,0
DRY23,9.395,0.108568067,1,OUT027,35,1,0,809.6128,train,0,0,0,1
FDL46,20.35,0.090480214,2,OUT010,22,0,0,117.8466,train,1,0,0,0
FDQ57,7.275,0.027942357,3,OUT035,16,0,1,1611.236,train,0,1,0,0
FDQ16,19.7,0.041730507,2,OUT035,16,0,1,2402.2064,train,0,1,0,0
FDZ52,19.2,0.099589909,2,OUT027,35,1,0,4225.1668,train,0,0,0,1
FDL16,12.85,0.294939214,1,OUT019,35,0,2,139.818,train,1,0,0,0
NCX18,14.15,0.008829806,4,OUT018,11,1,0,4517.453,train,0,0,1,0
FDM34,19.0,0.067722325,2,OUT018,11,1,0,1573.9512,train,0,0,1,0
FDG60,20.35,0.060405784,4,OUT027,35,1,0,6796.4864,train,0,0,0,1
NCA06,20.5,0.0,1,OUT018,11,1,0,842.237,train,0,0,1,0
DRD12,6.96,0.077193561,1,OUT046,23,0,2,1277.0044,train,0,1,0,0
FDP04,15.35,0.013869039,1,OUT018,11,1,0,447.4176,train,0,0,1,0
NCH30,17.1,0.067290244,2,OUT045,18,0,1,1584.604,train,0,1,0,0
FDS04,10.195,0.146960375,3,OUT045,18,0,1,1685.8056,train,0,1,0,0
FDQ13,11.1,0.018632082,1,OUT019,35,0,2,503.3448,train,1,0,0,0
FDU59,5.78,0.096536082,3,OUT049,21,1,2,3574.0144,train,0,1,0,0
DRG11,6.385,0.084008316,2,OUT045,18,0,1,1186.4556,train,0,1,0,0
FDA36,5.985,0.005638944,3,OUT027,35,1,0,3146.5708,train,0,0,0,1
FDA15,9.3,0.01601936,4,OUT035,16,0,1,6474.2392,train,0,1,0,0
FDZ03,13.65,0.13187274,4,OUT010,22,0,0,745.696,train,1,0,0,0
FDJ16,9.195,0.114863923,1,OUT035,16,0,1,1853.5872,train,0,1,0,0
FDZ12,9.17,0.103138922,2,OUT049,21,1,2,3006.087,train,0,1,0,0
FDH09,12.6,0.056191301,1,OUT045,18,0,1,736.3748,train,0,1,0,0
FDT13,14.85,0.01867669,4,OUT017,13,0,1,3956.8494,train,0,1,0,0
FDU20,19.35,0.021578923,2,OUT017,13,0,1,1807.647,train,0,1,0,0
DRH25,18.7,0.0,1,OUT035,16,0,1,467.3916,train,0,1,0,0
FDK26,5.46,0.032242661,4,OUT045,18,0,1,3542.056,train,0,1,0,0
FDU32,8.785,0.025962714,2,OUT035,16,0,1,1949.4624,train,0,1,0,0
FDI22,12.6,0.096407554,4,OUT045,18,0,1,3344.9792,train,0,1,0,0
NCB54,8.76,0.050256604,2,OUT018,11,1,0,2684.5056,train,0,0,1,0
FDX46,12.3,0.058234621,1,OUT045,18,0,1,592.562,train,0,1,0,0
NCC07,19.6,0.023931217,2,OUT013,33,2,0,736.3748,train,0,1,0,0
FDQ34,10.85,0.284065879,2,OUT019,35,0,2,211.7244,train,1,0,0,0
FDM16,8.155,0.033692089,1,OUT018,11,1,0,1279.0018,train,0,0,1,0
FDJ55,12.8,0.023417004,4,OUT027,35,1,0,7201.2928,train,0,0,0,1
DRI01,7.97,0.034647829,3,OUT017,13,0,1,3103.9596,train,0,1,0,0
FDD50,18.85,0.142219209,3,OUT018,11,1,0,1522.0188,train,0,0,1,0
FDJ08,11.1,0.11089655,4,OUT045,18,0,1,2101.9306,train,0,1,0,0
NCK18,9.6,0.006708517,3,OUT049,21,1,2,2972.1312,train,0,1,0,0
FDQ14,9.27,0.103419257,3,OUT010,22,0,0,149.805,train,1,0,0,0
FDS51,13.35,0.032180494,1,OUT046,23,0,2,433.4358,train,0,1,0,0
FDA04,11.3,0.066717378,4,OUT035,16,0,1,4920.9278,train,0,1,0,0
FDP10,19.0,0.128814669,2,OUT017,13,0,1,1164.4842,train,0,1,0,0
FDT36,12.3,0.111500259,1,OUT045,18,0,1,846.8976,train,0,1,0,0
FDH38,6.425,0.010497273,2,OUT017,13,0,1,2812.3392,train,0,1,0,0
FDC16,11.5,0.020653603,1,OUT018,11,1,0,865.54,train,0,0,1,0
FDF17,5.19,0.042687151,4,OUT049,21,1,2,2946.165,train,0,1,0,0
FDU23,12.15,0.021705417,3,OUT013,33,2,0,3137.2496,train,0,1,0,0
FDB34,15.25,0.026651184,1,OUT049,21,1,2,1657.1762,train,0,1,0,0
FDW26,11.8,0.106968096,4,OUT013,33,2,0,3113.2808,train,0,1,0,0
FDP45,15.7,0.030686952,4,OUT045,18,0,1,1510.0344,train,0,1,0,0
FDD38,16.75,0.008191729,2,OUT046,23,0,2,1629.8784,train,0,1,0,0
FDM60,10.8,0.048218142,1,OUT049,21,1,2,690.4346,train,0,1,0,0
FDW26,11.8,0.107036943,4,OUT035,16,0,1,4447.544,train,0,1,0,0
FDV51,16.35,0.032381325,3,OUT027,35,1,0,5470.8786,train,0,0,0,1
FDT33,7.81,0.034043503,3,OUT049,21,1,2,2673.8528,train,0,1,0,0
FDQ40,11.1,0.036027524,3,OUT046,23,0,2,3339.6528,train,0,1,0,0
FDX40,12.85,0.0,1,OUT035,16,0,1,502.0132,train,0,1,0,0
FDU31,10.5,0.02498633,4,OUT035,16,0,1,3038.7112,train,0,1,0,0
DRJ01,6.135,0.115032406,3,OUT046,23,0,2,1288.9888,train,0,1,0,0
FDP11,15.85,0.068765925,4,OUT027,35,1,0,4354.332,train,0,0,0,1
NCN43,12.15,0.006727008,2,OUT027,35,1,0,3202.498,train,0,0,0,1
FDA15,9.3,0.016087659,4,OUT018,11,1,0,5976.2208,train,0,0,1,0
FDO04,16.6,0.0,1,OUT017,13,0,1,884.1824,train,0,1,0,0
NCF43,8.51,0.051936086,3,OUT035,16,0,1,3006.087,train,0,1,0,0
NCI17,8.645,0.1442339,2,OUT017,13,0,1,3282.394,train,0,1,0,0
FDY47,8.6,0.05443912,2,OUT013,33,2,0,1038.648,train,0,1,0,0
FDF20,12.85,0.033059299,4,OUT027,35,1,0,6306.4576,train,0,0,0,1
NCS53,14.5,0.089778187,3,OUT046,23,0,2,2693.8268,train,0,1,0,0
FDK38,6.65,0.053372768,3,OUT049,21,1,2,2524.0478,train,0,1,0,0
FDW43,20.1,0.022406575,4,OUT013,33,2,0,3643.2576,train,0,1,0,0
FDV57,15.25,0.065896556,3,OUT046,23,0,2,1438.128,train,0,1,0,0
FDX26,17.7,0.088305201,3,OUT017,13,0,1,4195.8716,train,0,1,0,0
FDR04,7.075,0.022566975,2,OUT046,23,0,2,1263.6884,train,0,1,0,0
FDP19,11.5,0.0,2,OUT013,33,2,0,2066.6432,train,0,1,0,0
FDT07,5.82,0.077756427,4,OUT017,13,0,1,1281.665,train,0,1,0,0
DRB24,8.785,0.020609218,3,OUT049,21,1,2,4016.1056,train,0,1,0,0
FDB36,5.465,0.0,2,OUT046,23,0,2,3672.5528,train,0,1,0,0
NCE07,8.18,0.013066448,2,OUT027,35,1,0,2127.231,train,0,0,0,1
FDI16,14.0,0.135118202,1,OUT027,35,1,0,2290.352,train,0,0,0,1
FDP45,15.7,0.030624844,4,OUT046,23,0,2,1258.362,train,0,1,0,0
NCC43,7.39,0.092705683,4,OUT013,33,2,0,4267.1122,train,0,1,0,0
FDQ23,6.55,0.042941559,2,OUT019,35,0,2,102.5332,train,1,0,0,0
FDW24,6.8,0.03748996,1,OUT035,16,0,1,291.6204,train,0,1,0,0
FDW09,13.65,0.025795293,1,OUT027,35,1,0,2139.2154,train,0,0,0,1
FDN10,11.5,0.046115083,2,OUT035,16,0,1,1540.6612,train,0,1,0,0
FDE23,17.6,0.053170949,1,OUT035,16,0,1,1724.422,train,0,1,0,0
FDV16,7.75,0.082915017,1,OUT035,16,0,1,645.1602,train,0,1,0,0
FDF12,8.235,0.082028694,3,OUT027,35,1,0,3990.8052,train,0,0,0,1
FDN21,18.6,0.076975118,3,OUT049,21,1,2,1611.236,train,0,1,0,0
DRC25,5.73,0.045371855,1,OUT046,23,0,2,1116.5466,train,0,1,0,0
NCP18,12.15,0.028642712,3,OUT049,21,1,2,1203.7664,train,0,1,0,0
FDW60,5.44,0.017047751,3,OUT013,33,2,0,2999.429,train,0,1,0,0
FDY04,17.7,0.042562588,3,OUT045,18,0,1,3425.541,train,0,1,0,0
NCJ31,19.2,0.181769264,4,OUT027,35,1,0,4579.3724,train,0,0,0,1
DRN47,12.1,0.016812745,3,OUT013,33,2,0,4134.618,train,0,1,0,0
FDU13,8.355,0.0,3,OUT013,33,2,0,3384.2614,train,0,1,0,0
FDT39,6.26,0.016516867,3,OUT010,22,0,0,453.4098,train,1,0,0,0
NCQ18,15.75,0.134960397,2,OUT013,33,2,0,2097.27,train,0,1,0,0
FDV25,5.905,0.045614252,4,OUT013,33,2,0,6852.4136,train,0,1,0,0
NCE30,16.0,0.099136036,4,OUT046,23,0,2,1486.7314,train,0,1,0,0
NCN42,20.25,0.014222617,3,OUT046,23,0,2,3531.4032,train,0,1,0,0
FDW25,5.175,0.037457098,1,OUT049,21,1,2,1448.7808,train,0,1,0,0
FDS49,9.0,0.079279489,1,OUT013,33,2,0,1335.5948,train,0,1,0,0
FDN34,15.6,0.045835395,3,OUT049,21,1,2,2367.5848,train,0,1,0,0
FDS45,5.175,0.029616108,2,OUT018,11,1,0,2011.3818,train,0,0,1,0
NCL53,7.5,0.0,3,OUT027,35,1,0,6729.9064,train,0,0,0,1
FDT38,18.7,0.0576269,1,OUT049,21,1,2,1860.2452,train,0,1,0,0
NCX06,17.6,0.015687045,3,OUT046,23,0,2,3440.8544,train,0,1,0,0
NCY17,18.2,0.162960415,1,OUT013,33,2,0,1070.6064,train,0,1,0,0
NCO18,13.15,0.024651269,3,OUT046,23,0,2,1422.1488,train,0,1,0,0
FDY47,8.6,0.091195818,2,OUT010,22,0,0,129.831,train,1,0,0,0
FDF57,14.5,0.058542509,3,OUT027,35,1,0,3408.896,train,0,0,0,1
FDS26,20.35,0.089608321,4,OUT049,21,1,2,3139.9128,train,0,1,0,0
NCL17,7.39,0.067766896,2,OUT035,16,0,1,3704.5112,train,0,1,0,0
NCB18,19.6,0.041355366,1,OUT049,21,1,2,2656.542,train,0,1,0,0
FDA50,16.25,0.145913308,2,OUT010,22,0,0,193.082,train,1,0,0,0
DRE13,6.28,0.027748176,1,OUT049,21,1,2,1395.5168,train,0,1,0,0
DRE60,9.395,0.159201868,4,OUT013,33,2,0,3621.952,train,0,1,0,0
FDB20,7.72,0.052274691,1,OUT017,13,0,1,778.986,train,0,1,0,0
NCS18,12.65,0.042175992,2,OUT013,33,2,0,2465.4574,train,0,1,0,0
FDH19,19.35,0.057933643,3,OUT019,35,0,2,347.5476,train,1,0,0,0
FDS47,16.75,0.0,1,OUT045,18,0,1,966.7416,train,0,1,0,0
FDC09,15.5,0.026280116,2,OUT013,33,2,0,922.7988,train,0,1,0,0
DRG23,8.88,0.086916126,3,OUT049,21,1,2,1219.7456,train,0,1,0,0
FDU34,18.25,0.075347426,2,OUT045,18,0,1,747.0276,train,0,1,0,0
FDZ40,8.935,0.040410039,1,OUT017,13,0,1,539.298,train,0,1,0,0
NCE30,16.0,0.09911729,4,OUT035,16,0,1,4460.1942,train,0,1,0,0
FDA44,19.7,0.053439522,1,OUT018,11,1,0,1018.674,train,0,0,1,0
FDB32,20.6,0.023448504,1,OUT035,16,0,1,2816.334,train,0,1,0,0
NCO06,19.25,0.108030434,1,OUT046,23,0,2,101.8674,train,0,1,0,0
FDY44,14.15,0.024404558,4,OUT046,23,0,2,2553.343,train,0,1,0,0
FDG10,6.63,0.010961483,1,OUT045,18,0,1,343.5528,train,0,1,0,0
FDF38,11.8,0.026358005,1,OUT046,23,0,2,365.5242,train,0,1,0,0
FDW59,13.15,0.03627089,1,OUT019,35,0,2,169.1132,train,1,0,0,0
FDP34,12.85,0.137227848,3,OUT046,23,0,2,4224.501,train,0,1,0,0
FDZ26,11.6,0.144832027,4,OUT017,13,0,1,4063.3774,train,0,1,0,0
FDH17,16.2,0.029157849,2,OUT019,35,0,2,293.6178,train,1,0,0,0
FDU44,12.15,0.058756205,3,OUT017,13,0,1,3411.5592,train,0,1,0,0
FDS23,4.635,0.141108156,2,OUT049,21,1,2,2698.4874,train,0,1,0,0
DRE03,19.6,0.024325592,1,OUT018,11,1,0,425.4462,train,0,0,1,0
FDY57,20.2,0.121500143,2,OUT045,18,0,1,2588.6304,train,0,1,0,0
FDH50,15.0,0.160653682,3,OUT027,35,1,0,5901.6512,train,0,0,0,1
DRY23,9.395,0.109096371,1,OUT046,23,0,2,511.3344,train,0,1,0,0
FDT27,11.395,0.069574013,4,OUT035,16,0,1,2812.3392,train,0,1,0,0
FDB38,19.5,0.027458099,3,OUT018,11,1,0,2556.672,train,0,0,1,0
FDY16,18.35,0.092226754,3,OUT046,23,0,2,3504.1054,train,0,1,0,0
FDG33,5.365,0.234733477,3,OUT010,22,0,0,171.7764,train,1,0,0,0
FDN04,11.8,0.014144442,3,OUT018,11,1,0,535.3032,train,0,0,1,0
FDJ48,11.3,0.056754036,4,OUT017,13,0,1,2470.118,train,0,1,0,0
NCC07,19.6,0.023999722,2,OUT045,18,0,1,525.982,train,0,1,0,0
FDI35,14.0,0.041355366,3,OUT049,21,1,2,4544.085,train,0,1,0,0
DRH49,19.7,0.024655594,1,OUT046,23,0,2,743.0328,train,0,1,0,0
FDY51,12.5,0.081134826,4,OUT046,23,0,2,4848.3556,train,0,1,0,0
NCG07,12.3,0.052608525,4,OUT045,18,0,1,2656.542,train,0,1,0,0
FDA22,7.435,0.084452363,3,OUT046,23,0,2,2840.9686,train,0,1,0,0
FDA33,6.48,0.033899898,3,OUT046,23,0,2,2956.152,train,0,1,0,0
FDV03,17.6,0.058042926,3,OUT013,33,2,0,1861.5768,train,0,1,0,0
FDP27,8.155,0.119692888,4,OUT045,18,0,1,4364.319,train,0,1,0,0
FDZ20,16.1,0.0343603,4,OUT049,21,1,2,2797.6916,train,0,1,0,0
FDR56,15.5,0.100922503,4,OUT049,21,1,2,2759.0752,train,0,1,0,0
NCV41,14.35,0.016956266,2,OUT027,35,1,0,2431.5016,train,0,0,0,1
FDU11,4.785,0.092576144,2,OUT035,16,0,1,2530.7058,train,0,1,0,0
NCB30,14.6,0.025742955,4,OUT049,21,1,2,4761.8016,train,0,1,0,0
FDX23,6.445,0.029812714,2,OUT018,11,1,0,1229.0668,train,0,0,1,0
FDY24,4.88,0.133382115,1,OUT013,33,2,0,647.1576,train,0,1,0,0
FDZ37,8.1,0.0,1,OUT013,33,2,0,261.6594,train,0,1,0,0
FDL10,8.395,0.039484739,2,OUT035,16,0,1,1686.4714,train,0,1,0,0
NCE18,10.0,0.021425341,4,OUT046,23,0,2,2996.1,train,0,1,0,0
FDY60,10.5,0.02624324,3,OUT027,35,1,0,4458.1968,train,0,0,0,1
FDT24,12.35,0.185704641,1,OUT013,33,2,0,2239.7512,train,0,1,0,0
NCV06,11.3,0.066668724,4,OUT035,16,0,1,2712.4692,train,0,1,0,0
FDP51,13.85,0.149305497,2,OUT019,35,0,2,592.562,train,1,0,0,0
FDU49,19.5,0.030688557,1,OUT035,16,0,1,2163.85,train,0,1,0,0
FDQ16,19.7,0.041803291,2,OUT049,21,1,2,3275.736,train,0,1,0,0
FDV16,7.75,0.082861686,1,OUT013,33,2,0,679.116,train,0,1,0,0
FDL36,15.1,0.076385385,1,OUT018,11,1,0,988.713,train,0,0,1,0
FDE09,8.775,0.021498768,2,OUT027,35,1,0,1768.3648,train,0,0,0,1
NCV54,11.1,0.033102681,2,OUT035,16,0,1,1540.6612,train,0,1,0,0
FDH27,7.075,0.058676973,2,OUT017,13,0,1,2588.6304,train,0,1,0,0
FDF33,7.97,0.021531416,2,OUT035,16,0,1,3020.0688,train,0,1,0,0
NCP18,12.15,0.028592842,3,OUT035,16,0,1,2858.9452,train,0,1,0,0
FDZ45,14.1,0.067148407,4,OUT018,11,1,0,3968.168,train,0,0,1,0
FDU25,12.35,0.026552056,1,OUT027,35,1,0,1737.738,train,0,0,0,1
FDQ40,11.1,0.060302689,3,OUT010,22,0,0,175.7712,train,1,0,0,0
DRD25,6.135,0.138269873,2,OUT019,35,0,2,452.744,train,1,0,0,0
FDJ57,7.42,0.036109859,4,OUT010,22,0,0,185.7582,train,1,0,0,0
FDT43,16.35,0.020579897,1,OUT049,21,1,2,934.7832,train,0,1,0,0
FDH44,19.1,0.025912378,3,OUT049,21,1,2,1765.7016,train,0,1,0,0
FDR31,6.46,0.086077865,3,OUT019,35,0,2,291.6204,train,1,0,0,0
FDQ27,5.19,0.044432887,2,OUT018,11,1,0,1651.184,train,0,0,1,0
